state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,govtrack,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"Pennsylvania","pennsylvania","PA","pa","1","false","false","B001227","1469","400047","N00001619","2519","H8PA01153","165","Q434522","kg:/m/03tq5z","representative","democrat","Robert Brady","robert-brady","Robert",,"Brady",,"Bob","BAHB BRAY-dee","male","white-american","roman-catholic","no","1945-04-07","1998-05-19","2019-01-03","Robert Brady, a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., April 7, 1945; graduated from St. Thomas More High School, Philadelphia, Pa.; union official; sergeant-at-arms, Philadelphia, Pa., city council, 1975-1983; chairman, Philadelphia, Pa., Democratic Party; member of the Pennsylvania Democratic state committee and Democratic National Committee; member of the Pennsylvania turnpike commission, 1991-1998; elected as a Democrat to the One Hundred Fifth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Thomas Foglietta, and reelected to the ten succeeding Congresses (May 19, 1998-present);chair, Committee on House Administration (One Hundred Tenth and One Hundred Eleventh Congresses).","202-225-4731","202-225-0088","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://brady.house.gov","https://brady.house.gov/contact-me/email-me","https://www.facebook.com/pages/Congressman-Robert-Brady/118845109487","repbrady","https://twitter.com/repbrady","https://cdn.civil.services/us-house/headshots/512x512/robert-brady.jpg"
"Pennsylvania","pennsylvania","PA","pa","2","false","false","E000296",,"412677","N00038450","9128","H6PA02171","2167","Q5318148","kg:/m/03y8h6m","representative","democrat","Dwight Evans","dwight-evans","Dwight",,"Evans",,,"DWAHYT EH-vuhnz","male","african-american",,"no","1954-05-16","2016-11-14","2019-01-03","Dwight Evans, a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., May 16, 1954; graduated from Germantown High School, Philadelphia, Pa., 1971; A.A., Community College of Philadelphia, Philadelphia, Pa.,1973; B.A., La Salle University, Philadelphia, Pa., 1975; teacher, Philadelphia, Pa., public schools; employment counselor, Urban League of Philadelphia, Pa.; member of the Pennsylvania state house of representatives, 1980-2016; unsuccessful candidate for nomination as lieutenant governor of Pennsylvania in 1986; unsuccessful candidate for nomination for Governor of Pennsylvania in 1994; unsuccessful candidate for nomination as Mayor of Philadelphia, Pa., in 1999 & 2007; elected simultaneously as a Democrat to the One Hundred Fourteenth and the One Hundred Fifteenth Congresses, by special election, to fill the vacancy caused by the resignation of United States Representative Chaka Fattah (November 8, 2016-present).","202-225-4001","202-226-0311","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://evans.house.gov","https://evans.house.gov/contact/email","https://www.facebook.com/RepresentativeDwightEvans",,,"https://cdn.civil.services/us-house/headshots/512x512/dwight-evans.jpg"
"Pennsylvania","pennsylvania","PA","pa","3","false","false","K000376","2051","412465","N00031647","119463","H0PA03271","1471","Q1431761","kg:/m/0ds6wcw","representative","republican","Mike Kelly","mike-kelly","Mike",,"Kelly",,,"MIKE KELL-ee","male","white-american","roman-catholic","no","1948-05-10","2011-01-05","2019-01-03","Mike Kelly, a Representative from Pennsylvania; born in Pittsburgh, Allegheny County, Pa., May 10, 1948; B.A., Notre Dame University, South Bend, Ind., 1970; business owner; member of the Butler Pa., area school board, 1992-1995; member of the Butler County, Pa., council, 2006-2009; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-5406","202-225-3103","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://kelly.house.gov","https://kelly.house.gov/contact-me/email-me","https://www.facebook.com/MikeKellyPA/","MikeKellyPA","https://twitter.com/MikeKellyPA","https://cdn.civil.services/us-house/headshots/512x512/mike-kelly.jpg"
"Pennsylvania","pennsylvania","PA","pa","4","false","false","P000605","2157","412569","N00034120","59980","H2PA04135","1793","Q7437040","kg:/m/04mwt6y","representative","republican","Scott Perry","scott-perry","Scott",,"Perry",,,"SKAHT PAIR-ee","male","white-american","christian","no","1962-05-27","2013-01-03","2019-01-03","Scott Perry, a Representative from Pennsylvania; born in San Diego, San Diego County, Calif., May 27, 1962; B.S., Pennsylvania State University, University Park, Pa., 1991; Pennsylvania Army National Guard, 1980-present; business owner; member of the Pennsylvania state house of representatives, 2007-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5836","202-226-1000","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://perry.house.gov","http://perry.house.gov/contact/","https://www.facebook.com/repscottperry","RepScottPerry","https://twitter.com/RepScottPerry","https://cdn.civil.services/us-house/headshots/512x512/scott-perry.jpg"
"Pennsylvania","pennsylvania","PA","pa","5","false","false","T000467","1952","412317","N00029736","24046","H8PA05071","799","Q1531120","kg:/m/0409b0_","representative","republican","Glenn Thompson","glenn-thompson","Glenn","W.","Thompson",,,"GLENN TAHMP-suhn","male","white-american","protestant","no","1959-07-27","2009-01-06","2019-01-03","Glenn Thompson, a Representative from Pennsylvania; born in Bellefonte, Centre County, Pa., July 27, 1959; B.S., Pennsylvania State University, University Park, Pa., 1981; M.Ed., Temple University, Philadelphia, Pa., 1988; rehabilitation therapist manager; member of the Bald Eagle, Pa., school board, 1990-1995; unsuccessful candidate for nomination to the Pennsylvania state house of representatives in 1998 and 2000; chairman, Centre County Pa., Republican Party, 2002-2008; elected as a Republican to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-5121","202-225-5796","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://thompson.house.gov","https://thompson.house.gov/contact-me/email-me","https://www.facebook.com/CongressmanGT","CongressmanGT","https://twitter.com/CongressmanGT","https://cdn.civil.services/us-house/headshots/512x512/glenn-thompson.jpg"
"Pennsylvania","pennsylvania","PA","pa","6","false","false","C001106","2266","412651","N00031064","133557","H0PA06076","2107","Q18631846","kg:/m/0127dxsz","representative","republican","Ryan Costello","ryan-costello","Ryan",,"Costello",,,"RAHY-uhn kah-STELL-oh","male","white-american","presbyterian","no","1976-09-07","2015-01-06","2019-01-03","Ryan Costello, a Representative from Pennsylvania; born in Chester County, Pa., on September 7, 1976; graduated from Owen J. Roberts High School, Pottstown, Pa., 1995; B.A., Ursinus College, Collegeville, Pa., 1999; LL.B., Villanova University, Villanova, Pa., 2002; lawyer, private practice; member of the Chester County, Pa., board of commissioners, 2011-2013; elected as a Republican to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-4315","610-696-2985","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://costello.house.gov","https://costello.house.gov/contact/email","https://www.facebook.com/CongressmanRyanCostello","RepRyanCostello","https://twitter.com/RepRyanCostello","https://cdn.civil.services/us-house/headshots/512x512/ryan-costello.jpg"
"Pennsylvania","pennsylvania","PA","pa","7","false","false","M001181","2052","412466","N00031134","119474","H0PA07082","1472","Q2056533","kg:/m/03m4jty","representative","republican","Pat Meehan","pat-meehan","Pat",,"Meehan",,,"PATT MEE-in","male","white-american","roman-catholic","no","1955-10-20","2011-01-05","2019-01-03","Pat Meehan, a Representative from Pennsylvania; born in Cheltenham, Montgomery County, Pa., October 20, 1955; graduated from Chestnut Hill Academy, Philadelphia, Pa., 1974; B.A., Bowdoin College, Brunswick, Maine, 1978; J.D., Temple University, Philadelphia, Pa., 1986; lawyer, private practice; United States Attorney for the Eastern District of Pennsylvania, 2001-2008; staff, United States Senator Arlen Specter, 1991-1994; Delaware County, Pa., district attorney, 1996-2001; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-2011","202-226-0280","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://meehan.house.gov","https://meehan.house.gov/contact/email-me","https://www.facebook.com/CongressmanPatrickMeehan","RepMeehan","https://twitter.com/RepMeehan","https://cdn.civil.services/us-house/headshots/512x512/pat-meehan.jpg"
"Pennsylvania","pennsylvania","PA","pa","8","false","false","F000466",,"412721","N00038779","167708","H6PA08277","2233","Q27831059",,"representative","republican","Brian Fitzpatrick","brian-fitzpatrick","Brian",,"Fitzpatrick",,,"BRAHY-uhn fitz-PAT-chrik","male","white-american","roman-catholic","no","1973-12-17","2017-01-03","2019-01-03","Brian Fitzpatrick, (brother of Michael G. Fitzpatrick), a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., December 17, 1973; graduated from Bishop Egan High School, Fairless Hills, Pa.; B.S.B.A., La Salle University, Philadelphia, Pa., 1996; M.B.A., Pennsylvania State University, University Park, Pa., 2001; J.D., Dickinson School of Law, Pennsylvania State University, Carlisle, Pa., 2001; judicial clerk, Eastern District of Pennsylvania, 2001-2002; special agent, Federal Bureau of Investigation; special assistant United States attorney for the Eastern District of Pennsylvania; lawyer, private practice; accountant; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4276","202-225-9511","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://brianfitzpatrick.house.gov","https://brianfitzpatrick.house.gov/contact/email","https://www.facebook.com/BrianFitzpatrickForCongress/","BrianFitzUSA","https://twitter.com/BrianFitzUSA","https://cdn.civil.services/us-house/headshots/512x512/brian-fitzpatrick.jpg"
"Pennsylvania","pennsylvania","PA","pa","9","false","false","S001154","1681","409888","N00013770","55693","H2PA09035","669","Q862455","kg:/m/03tm89","representative","republican","Bill Shuster","bill-shuster","Bill",,"Shuster",,,"BILL SHOO-ster","male","white-american","lutheran","no","1961-01-10","2001-05-17","2019-01-03","Bill Shuster, (son of E. G. Bud" Shuster)","202-225-2431","202.225.2486","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://shuster.house.gov","https://shuster.house.gov/contact-form/","https://www.facebook.com/Rep.Shuster","RepBillShuster","https://twitter.com/RepBillShuster","https://cdn.civil.services/us-house/headshots/512x512/bill-shuster.jpg"
"Pennsylvania","pennsylvania","PA","pa","10","false","false","M001179","2053","412468","N00031777","119478","H0PA10078","1473","Q2439864","kg:/m/02qv_mf","representative","republican","Tom Marino","tom-marino","Tom",,"Marino",,,"TAHM muh-REE-noh","male","white-american","roman-catholic","no","1952-08-15","2011-01-05","2019-01-03","Tom Marino, a Representative from Pennsylvania; born in Williamsport, Lycoming County, Pa., August 15, 1952; graduated from Williamsport Area High School, Williamsport, Pa., 1970; A.A., Williamsport Area Community College, Williamsport, Pa., 1983; B.A., Lycoming College, Williamsport, Pa., 1985; J.D., Dickinson School of Law, Carlisle, Pa., 1988; manufacturing manager; lawyer, private practice; Lycoming County, Pa., district attorney, 1992-2002; United States attorney for the Middle District of Pennsylvania, 1992-2002; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-3731","202-225-9594","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://marino.house.gov","https://marino.house.gov/contact/email","https://www.facebook.com/CongressmanMarino","RepTomMarino","https://twitter.com/RepTomMarino","https://cdn.civil.services/us-house/headshots/512x512/tom-marino.jpg"
"Pennsylvania","pennsylvania","PA","pa","11","false","false","B001269","2054","412469","N00025495","47143","H2PA11098","1474","Q25568","kg:/m/03wcvjl","representative","republican","Lou Barletta","lou-barletta","Lou",,"Barletta",,,"LOO bar-LET-uh","male","white-american","roman-catholic","no","1956-01-28","2011-01-05","2019-01-03","Lou Barletta, a Representative from Pennsylvania; born in Hazleton, Luzerne County, Pa., January 28, 1956; graduated from Hazleton High School, Hazleton, Pa., 1974; attended Bloomsburg University, Bloomsburg, Pa.; professional athlete; business owner; member of the Hazleton, Pa., city council, 1998-2000; Mayor of Hazleton, Pa., 2000-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-6511","202-226-6250","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://barletta.house.gov","https://barletta.house.gov/contact/email-me","https://www.facebook.com/CongressmanLouBarletta","RepLouBarletta","https://twitter.com/RepLouBarletta","https://cdn.civil.services/us-house/headshots/512x512/lou-barletta.jpg"
"Pennsylvania","pennsylvania","PA","pa","12","false","false","R000598","2158","412570","N00031253","119466","H0PA04220","1794","Q5978897","kg:/m/0ds0r5g","representative","republican","Keith Rothfus","keith-rothfus","Keith",,"Rothfus",,,"KEETH RAHTH-fus","male","white-american","roman-catholic","no","1962-04-25","2013-01-03","2019-01-03","Keith Rothfus, a Representative from Pennsylvania; born in Endicott, Broome County, N.Y., April 25, 1962; graduated from West Seneca West Senior High School, West Seneca, N.Y., 1980; B.S., State University of New York-Buffalo State, Buffalo, N.Y., 1984; J.D., University of Notre Dame, Notre Dame, Ind., 1990; lawyer, private practice; staff, United States Department of Homeland Security, 2006-2007; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-2065","202-225-5709","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://rothfus.house.gov","https://rothfus.house.gov/email-keith","https://www.facebook.com/keithrothfus","KeithRothfus","https://twitter.com/KeithRothfus","https://cdn.civil.services/us-house/headshots/512x512/keith-rothfus.jpg"
"Pennsylvania","pennsylvania","PA","pa","13","false","false","B001296","2267","412652","N00035307","47357","H4PA13199","2108","Q4960876","kg:/m/04f4fjk","representative","democrat","Brendan Boyle","brendan-boyle","Brendan",,"Boyle",,,"BREN-duhn BOYL","male","white-american","roman-catholic","no","1977-02-06","2015-01-06","2019-01-03","Brendan Boyle, a Representative from Pennsylvania; born in Philadelphia, Philadelphia County, Pa., on February 6, 1977; graduated from Cardinal Dougherty High School, Philadelphia, Pa., 1995; B.A., University of Notre Dame, Notre Dame, Ind., 1999; M.A., Harvard University School of Public Policy, Cambridge, Mass., 2005; radio broadcaster; management consultant; adjunct professor, Drexel University, Philadelphia, Pa.; member of the Pennsylvania state house of representatives, 2008-2014; elected as a Democrat to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-6111","202-226-0611","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://boyle.house.gov","https://boyle.house.gov/contact/email","https://www.facebook.com/CongressmanBoyle","RepBrendanBoyle","https://twitter.com/RepBrendanBoyle","https://cdn.civil.services/us-house/headshots/512x512/brendan-boyle.jpg"
"Pennsylvania","pennsylvania","PA","pa","14","false","false","D000482","316","400114","N00001373","21853","H4PA18131","226","Q1344200","kg:/m/03tqjg","representative","democrat","Mike Doyle","mike-doyle","Mike",,"Doyle",,,"MIKE DOYL","male","white-american","roman-catholic","no","1953-08-05","1995-01-04","2019-01-03","Mike Doyle, a Representative from Pennsylvania; born in Swissvale, Allegheny County, Pa., August 5, 1953; graduated from Swissvale Area High School, Swissvale, Pa., 1971; B.S., Pennsylvania State University, University Park, Pa., 1975; member of the Swissvale, Pa., borough council, 1977-1981; staff, Pennsylvania state senator Frank Pecora, 1979-1994; elected as a Democrat to the One Hundred Fourth and to the eleven succeeding Congresses (January 3, 1995-present).","202-225-2135","202-225-3084","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://doyle.house.gov","https://doyle.house.gov/contact-me/email-me","https://www.facebook.com/usrepmikedoyle","USRepMikeDoyle","https://twitter.com/USRepMikeDoyle","https://cdn.civil.services/us-house/headshots/512x512/mike-doyle.jpg"
"Pennsylvania","pennsylvania","PA","pa","15","false","false","D000604","1799","400648","N00026171","9121","H4PA15087","654","Q556034","kg:/m/04fcm3","representative","republican","Charles Dent","charles-dent","Charles","W.","Dent",,"Charlie","CHAR-lee DENT","male","white-american","presbyterian","no","1960-05-24","2005-01-04","2019-01-03","Charles Dent, a Representative from Pennsylvania; born in Allentown, Lehigh County, Pa., May 24, 1960; graduated from William Allen High School, Allentown, Pa., 1978; B.A., Pennsylvania State University, University Park, Pa., 1982; M.P.A., Lehigh University, Bethlehem, Pa., 1993; staff, United States Representative Donald Ritter of Pennsylvania; college administrator; sales representative; hotel clerk; member of the Pennsylvania state house of representatives, 1991-1998; member of the Pennsylvania state senate, 1999-2004; elected as a Republican to the One Hundred Ninth and to the six succeeding Congresses (January 3, 2005-present); chair, Committee on Ethics (One Hundred Fourteenth Congress).","202-225-6411","202-226-0778","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://dent.house.gov","https://dent.house.gov/?p=ContactForm","https://www.facebook.com/CongressmanDent","RepCharlieDent","https://twitter.com/RepCharlieDent","https://cdn.civil.services/us-house/headshots/512x512/charles-dent.jpg"
"Pennsylvania","pennsylvania","PA","pa","16","false","false","S001199",,"412722","N00038781","102454","H6PA16320","2234","Q6662742",,"representative","republican","Lloyd Smucker","lloyd-smucker","Lloyd",,"Smucker",,,"LOYD SMUH-ker","male","white-american",,"no","1964-01-23","2017-01-03","2019-01-03","Lloyd Smucker, a Representative from Pennsylvania; born in Lancaster, Lancaster County, Pa., January 23, 1964; attended Lebanon Valley College, Annville, Pa.; attended Franklin & Marshall College, Lancaster, Pa., 1988-1991; business owner; member of the West Lampeter, Pa., planning commission, 2001-2005; member of the West Lampeter, Pa., township board of supervisors, 2005-2009; member of the Pennsylvania state senate, 2009-2016; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-2411","202-225-2013","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://smucker.house.gov","https://smucker.house.gov/contact/email","https://www.facebook.com/SmuckerForCongress/","SenatorSmucker","https://twitter.com/SenatorSmucker","https://cdn.civil.services/us-house/headshots/512x512/lloyd-smucker.jpg"
"Pennsylvania","pennsylvania","PA","pa","17","false","false","C001090","2159","412571","N00034128","136236","H2PA17079","1795","Q4111531","kg:/m/0j_6b9d","representative","democrat","Matthew Cartwright","matthew-cartwright","Matthew",,"Cartwright",,"Matt","MATT KART-rite","male","white-american","roman-catholic","no","1961-05-01","2013-01-03","2019-01-03","Matthew Cartwright, a Representative from Pennsylvania; born in Erie, Erie County, Pa., May 1, 1961; A.B., Hamilton College, Clinton, N.Y., 1983; attended Temple University School of Law, Philadelphia, Pa., 1984; J.D., University of Pennsylvania, Philadelphia, Pa., 1986; lawyer, private practice; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5546","202-226-0996","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://cartwright.house.gov","https://cartwright.house.gov/contact/email-me","https://www.facebook.com/CongressmanMattCartwright","RepCartwright","https://twitter.com/RepCartwright","https://cdn.civil.services/us-house/headshots/512x512/matthew-cartwright.jpg"
"Pennsylvania","pennsylvania","PA","pa","18","false","false","M001151","1744","400285","N00024992","9794","H2PA18143","381","Q2434181","kg:/m/0517t7","representative","republican","Tim Murphy","tim-murphy","Tim",,"Murphy",,,"TIM MUR-fee","male","white-american","roman-catholic","no","1952-09-11","2003-01-07","2019-01-03","Tim Murphy, a Representative from Pennsylvania; born in Cleveland, Cuyahoga County, Ohio, on September 11, 1952; graduated from Walsh Jesuit High School, Cuyahoga Falls, Ohio; B.S., Wheeling Jesuit University, Wheeling, W.Va., 1974; M.S., Cleveland State University, Cleveland, Ohio, 1976; Ph.D., University of Pittsburgh, Pittsburgh, Pa., 1979; assistant professor of pediatrics, University of Pittsburgh School of Medicine, Pittsburgh, Pa.; associate professor (adjuct), University of Pittsburgh School of Public Health, Pittsburgh, Pa.; psychologist; member of the Pennsylvania state senate, 1996-2002; United States Navy Reserve Medical Service Corps, 2009-present; elected as a Republican to the One Hundred Eighth and to the seven succeeding Congresses (January 3, 2003-present).","202-225-2301","202-225-1844","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://murphy.house.gov","https://murphy.house.gov/contact-me/","https://www.facebook.com/pages/Congressman-Tim-Murphy-PA-18/105769762798552","RepTimMurphy","https://twitter.com/RepTimMurphy","https://cdn.civil.services/us-house/headshots/512x512/tim-murphy.jpg"
"Rhode Island","rhode-island","RI","ri","1","false","false","C001084","2055","412470","N00032019","7349","H0RI01073","1475","Q938498","kg:/m/04t97v","representative","democrat","David Cicilline","david-cicilline","David",,"Cicilline",,,"DAY-vid sih-sih-LEE-nee","male","white-american","jewish","gay","1961-07-15","2011-01-05","2019-01-03","David Cicilline, a Representative from Rhode Island; born in Providence, Providence County, R.I., July 15, 1961; graduated from Narragansett High School, Providence, R.I., 1979; B.A., Brown University, Providence, R.I., 1983; J.D., Georgetown University, Washington, D.C., 1986; public defender, Washington, D.C., 1986-1987; lawyer, private practice; lawyer, public advocate; faculty, Roger Williams Law School, Bristol, R.I.; unsuccessful nominee to the Rhode Island state senate in 1992; member of the Rhode Island state house of representatives, 1995-2003; Delegate, Democratic National Convention, 2008; Mayor of Providence R.I., 2003-2011; elected as a Democrat to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-4911","202-225-3290","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://cicilline.house.gov","https://cicilline.house.gov/contact-me/email-me","https://www.facebook.com/CongressmanDavidCicilline/","RepCicilline","https://twitter.com/RepCicilline","https://cdn.civil.services/us-house/headshots/512x512/david-cicilline.jpg"
"Rhode Island","rhode-island","RI","ri","2","false","false","L000559","1668","400230","N00009724","55787","H0RI02139","331","Q1397290","kg:/m/02tvqy","representative","democrat","Jim Langevin","jim-langevin","Jim",,"Langevin",,,"JIM LAN-juh-vin","male","white-american","roman-catholic","no","1964-04-22","2001-01-03","2019-01-03","Jim Langevin, a Representative from Rhode Island; born in Providence, Providence County, R.I., April 22, 1964; B.A., Rhode Island College, Providence, R.I., 1990; M.A., Harvard University, Cambridge, Mass., 1994; member of the Rhode Island state house of representatives, 1988-1994; Rhode Island secretary of state, 1994-2001; elected as a Democrat to the One Hundred Seventh and to the eight succeeding Congresses (January 3, 2001-present).","202-225-2735","202-225-5976","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://langevin.house.gov","https://langevin.house.gov/contact-me/email-me","https://www.facebook.com/CongressmanJimLangevin/","jimlangevin","https://twitter.com/jimlangevin","https://cdn.civil.services/us-house/headshots/512x512/jim-langevin.jpg"
"South Carolina","south-carolina","SC","sc","1","false","false","S000051","1012","400607","N00002424","21991","H4SC01073","2046","Q11669","kg:/m/02c6ck","representative","republican","Mark Sanford","mark-sanford","Mark",,"Sanford",,,"MARK SAN-ferd","male","white-american","episcopalian","no","1960-05-28","1995-01-04","2019-01-03","Mark Sanford, a Representative from South Carolina; born in Fort Lauderdale, Broward County, Fla., May 28, 1960; attended high school in Beaufort, S.C.; B.A., Furman University, Greenville, S.C., 1983; M.B.A., University of Virginia, Charlottesville, Va., 1988; United States Air Force Reserve, 2002-2011; owner, real estate investment firm; farmer; elected as a Republican to the One Hundred Fourth and to the two succeeding Congresses (January 3, 1995-January 3, 2001); was not a candidate for reelection to the One Hundred Seventh Congress in 2000; Governor of South Carolina, 2003-2011; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Tim Scott, and reelected to the two succeeding Congresses (May 7, 2013-present).","202-225-3176","843-352-7620","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://sanfordforms.house.gov","https://sanfordforms.house.gov/contact/","https://www.facebook.com/RepSanfordSC","RepSanfordSC","https://twitter.com/RepSanfordSC","https://cdn.civil.services/us-house/headshots/512x512/mark-sanford.jpg"
"South Carolina","south-carolina","SC","sc","2","false","false","W000795","1688","400433","N00024809","3985","H2SC02059","519","Q928855","kg:/m/03tll0","representative","republican","Joe Wilson","joe-wilson","Joe",,"Wilson",,,"JOH WILL-suhn","male","white-american","presbyterian","no","1947-07-31","2001-12-18","2019-01-03","Joe Wilson, a Representative from South Carolina; born in Charleston, S.C., July 31, 1947; graduated from the High School of Charleston, Charleston, S.C.; B.A., Washington and Lee University, Lexington, Va., 1969; J.D., University of South Carolina, Columbia, S.C., 1972; United States Army Reserve, 1972-1975; South Carolina Army National Guard, 1975-2003; lawyer, private practice; deputy general counsel, United States Department of Energy, 1981-1982; staff, United States Senator Strom Thurmond of South Carolina; staff, United States Representative Floyd Spence of South Carolina; member of the South Carolina state senate, 1984-2001; elected as a Republican to the One Hundred Seventh Congress, by special election, to fill the vacancy caused by the death of United States Representative Floyd Spence, and reelected to the eight succeeding Congresses (December 18, 2001-present).","202-225-2452","202-225-2455","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://joewilson.house.gov","https://joewilson.house.gov/contact/email-me","https://www.facebook.com/JoeWilson","RepJoeWilson","https://twitter.com/RepJoeWilson","https://cdn.civil.services/us-house/headshots/512x512/joe-wilson.jpg"
"South Carolina","south-carolina","SC","sc","3","false","false","D000615","2057","412472","N00030752","47967","H0SC03077","1477","Q1027026","kg:/m/0ddgp1k","representative","republican","Jeff Duncan","jeff-duncan","Jeff",,"Duncan",,,"JEFF DUHN-kin","male","white-american","southern-baptist","no","1966-01-07","2011-01-05","2019-01-03","Jeff Duncan, a Representative from South Carolina; born in Greenville, Greenville County, S.C., January 7, 1966; graduated from Ware Shoals High School, Ware Shoals, S.C., 1984; B.A., Clemson University, Clemson, S.C., 1988; banker; real estate broker; member of the South Carolina state house of representatives, 2003-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-5301","202-225-3216","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://jeffduncan.house.gov","https://jeffduncan.house.gov/contact-me/email-me","https://www.facebook.com/RepJeffDuncan","RepJeffDuncan","https://twitter.com/RepJeffDuncan","https://cdn.civil.services/us-house/headshots/512x512/jeff-duncan.jpg"
